 **********************************************************
 *      All possible structures with their qualities      *
 **********************************************************
   
 ----------------------------------------------------------------------------------------------
* active orbs =    8   active electrons =    8   multiplicity =    1   inactive orbs =    2
 ----------------------------------------------------------------------------------------------

          Total number of covalent structure of the system = 105
          Total number of allowed covalent structres are = 14
  
  Sl No.     various qualities     Overall qualities   Rumer/Non Rumer          Structures
        IAB NAB SBB PDB PDR
structure  1   [  1  0  1  0  0  ]   {  1  }              Rumer              1:2 3 4 5 6 7 8 9 10
structure  2   [  1  0  1  0  0  ]   {  2  }              Rumer              1:2 3 6 4 5 7 8 9 10
structure  3   [  1  0  3  0  0  ]   {  3  }              Rumer              1:2 3 4 5 8 6 7 9 10
structure  4   [  1  0  3  0  0  ]   {  3  }              Rumer              1:2 3 4 5 10 6 9 7 8
structure  5   [  1  0  3  0  0  ]   {  4  }              Rumer              1:2 3 8 4 7 5 6 9 10
structure  6   [  1  0  3  0  0  ]   {  4  }              Rumer              1:2 3 10 4 9 5 6 7 8
structure  7   [  1  0  3  0  0  ]   {  5  }              -                  1:2 3 6 4 7 5 8 9 10
structure  8   [  1  0  3  0  0  ]   {  5  }              -                  1:2 3 6 4 9 5 10 7 8
structure  9   [  1  0  3  0  0  ]   {  5  }              Rumer              1:2 3 8 4 5 6 7 9 10
structure  10   [  1  0  3  0  0  ]   {  5  }              Rumer              1:2 3 10 4 5 6 9 7 8
structure  11   [  1  0  3  0  0  ]   {  6  }              Rumer              1:2 3 4 5 6 7 10 8 9
structure  12   [  1  0  3  0  0  ]   {  7  }              Rumer              1:2 3 6 4 5 7 10 8 9
structure  13   [  1  0  4  0  0  ]   {  8  }              -                  1:2 3 4 5 8 6 9 7 10
structure  14   [  1  0  4  0  0  ]   {  8  }              Rumer              1:2 3 4 5 10 6 7 8 9
structure  15   [  1  0  4  0  0  ]   {  9  }              -                  1:2 3 8 4 9 5 6 7 10
structure  16   [  1  0  4  0  0  ]   {  9  }              Rumer              1:2 3 10 4 7 5 6 8 9
structure  17   [  1  0  4  0  0  ]   {  10  }              -                  1:2 3 6 4 7 5 10 8 9
structure  18   [  1  0  4  0  0  ]   {  10  }              -                  1:2 3 6 4 9 5 8 7 10
structure  19   [  1  0  4  0  0  ]   {  10  }              -                  1:2 3 8 4 5 6 9 7 10
structure  20   [  1  0  4  0  0  ]   {  10  }              Rumer              1:2 3 10 4 5 6 7 8 9
structure  21   [  1  0  5  0  0  ]   {  11  }              -                  1:2 3 8 4 7 5 10 6 9
structure  22   [  1  0  5  0  0  ]   {  11  }              -                  1:2 3 8 4 9 5 10 6 7
structure  23   [  1  0  5  0  0  ]   {  11  }              -                  1:2 3 10 4 7 5 8 6 9
structure  24   [  1  0  5  0  0  ]   {  11  }              Rumer              1:2 3 10 4 9 5 8 6 7
structure  25   [  3  0  1  0  0  ]   {  12  }              -                  1:2 3 5 4 6 7 8 9 10
structure  26   [  3  0  3  0  0  ]   {  13  }              -                  1:2 3 4 5 7 6 8 9 10
structure  27   [  3  0  3  0  0  ]   {  13  }              -                  1:2 3 4 5 9 6 10 7 8
